TRAM;DIA;INTA;INTAP;INTD;INTDP;INTT;INTTP;TIPUSV;TIPUSE;PKE;PKECOOR;PKINI;REFINI;PKINICOOR;PKFI;REFFI;PKFICOOR
925050;14/02/2025;2.809;74;2.746;62;5.555;136;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;14/04/2025;2.794;83;2.812;86;5.606;169;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;14/05/2025;2.758;64;2.833;74;5.591;138;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;15/01/2025;2.418;67;2.436;68;4.854;135;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;15/02/2025;2.188;47;2.192;38;4.380;85;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;15/04/2025;2.674;74;2.667;66;5.341;140;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;15/05/2025;2.685;60;2.726;62;5.411;122;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;16/01/2025;2.537;69;2.575;67;5.112;136;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;16/02/2025;1.783;51;1.692;32;3.475;83;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;16/04/2025;2.865;70;2.891;75;5.756;145;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;16/05/2025;2.861;79;2.878;83;5.739;162;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;16/06/2025;733;27;964;24;1.697;51;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;17/01/2025;2.505;54;2.574;68;5.079;122;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;17/02/2025;2.537;61;2.566;54;5.103;115;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;17/04/2025;2.885;75;2.851;71;5.736;146;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;17/05/2025;2.262;58;2.311;43;4.573;101;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;18/01/2025;2.054;39;2.030;42;4.084;81;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;18/02/2025;2.630;123;2.638;118;5.268;241;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;18/04/2025;2.042;57;2.019;39;4.061;96;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;18/05/2025;1.772;66;1.725;54;3.497;120;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;19/01/2025;1.559;35;1.575;34;3.134;69;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;19/02/2025;2.700;104;2.665;99;5.365;203;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;19/04/2025;2.328;64;2.303;62;4.631;126;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;19/05/2025;2.717;84;2.791;81;5.508;165;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;20/01/2025;2.504;63;2.508;68;5.012;131;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;20/02/2025;2.692;132;2.688;135;5.380;267;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;20/04/2025;1.796;36;1.794;34;3.590;70;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;20/05/2025;2.885;98;2.955;87;5.840;185;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;21/01/2025;2.445;82;2.506;75;4.951;157;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;21/02/2025;2.750;116;2.756;119;5.506;235;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;21/04/2025;2.327;58;2.385;55;4.712;113;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;21/05/2025;2.890;137;2.883;132;5.773;269;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;22/01/2025;2.537;75;2.507;72;5.044;147;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;22/02/2025;2.026;40;2.065;40;4.091;80;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;22/04/2025;2.923;67;2.899;61;5.822;128;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;22/05/2025;2.873;126;2.909;121;5.782;247;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;23/01/2025;2.553;65;2.520;59;5.073;124;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;23/02/2025;1.554;43;1.497;20;3.051;63;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;23/04/2025;2.836;70;2.854;71;5.690;141;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;23/05/2025;795;13;510;12;1.305;25;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;23/06/2025;1.592;1.555;1.923;1.902;3.515;3.457;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;24/01/2025;2.621;76;2.662;56;5.283;132;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;24/02/2025;2.645;99;2.626;91;5.271;190;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;24/04/2025;2.289;49;2.430;48;4.719;97;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;24/06/2025;2.666;2.614;2.705;2.677;5.371;5.291;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;25/01/2025;2.130;71;2.076;40;4.206;111;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;25/02/2025;2.634;84;2.690;86;5.324;170;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;25/04/2025;2.939;72;2.935;61;5.874;133;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;25/06/2025;2.930;2.871;2.925;2.880;5.855;5.751;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;26/01/2025;1.590;62;1.551;44;3.141;106;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;26/02/2025;2.740;99;2.707;99;5.447;198;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;26/04/2025;2.283;50;2.304;43;4.587;93;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;26/06/2025;3.001;2.947;2.930;2.898;5.931;5.845;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;27/01/2025;2.497;106;2.534;104;5.031;210;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;27/02/2025;2.602;83;2.659;76;5.261;159;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;27/03/2025;2.816;62;2.755;56;5.571;118;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;27/04/2025;1.863;38;1.859;52;3.722;90;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;27/06/2025;3.102;3.041;3.017;2.974;6.119;6.015;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;28/01/2025;2.483;89;2.557;77;5.040;166;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;28/02/2025;2.844;93;2.823;99;5.667;192;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;28/03/2025;2.733;77;2.774;62;5.507;139;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;28/04/2025;2.831;65;2.868;67;5.699;132;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;28/06/2025;2.315;2.257;2.351;2.306;4.666;4.563;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;29/01/2025;2.551;69;2.543;73;5.094;142;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;29/03/2025;2.158;30;2.126;31;4.284;61;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;29/04/2025;2.771;53;2.830;59;5.601;112;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;29/06/2025;1.958;1.900;2.103;2.057;4.061;3.957;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;30/04/2025;2.994;64;3.007;57;6.001;121;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;30/06/2025;2.867;2.826;2.898;2.863;5.765;5.689;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;31/01/2025;2.645;122;2.665;129;5.310;251;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
925050;31/03/2025;2.749;103;2.700;109;5.449;212;Conv.;Espiras;28250;"37,8903342062;-0,8298415638";25100;Acc̩s Urb Campo Verde;"37,9060837872;-0,8584655225";31600;Pilar de la Foradada;"37,8715173522;-0,8003804804"
930004;01/01/2025;3.778;47;3.468;54;7.246;101;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;01/02/2025;6.134;230;5.806;204;11.940;434;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;01/04/2025;9.643;940;9.132;924;18.775;1.864;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;01/05/2025;5.410;226;4.757;198;10.167;424;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;02/01/2025;6.927;579;6.570;596;13.497;1.175;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;02/02/2025;4.975;78;4.476;71;9.451;149;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;02/04/2025;9.910;902;9.295;895;19.205;1.797;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;02/05/2025;9.729;845;9.527;876;19.256;1.721;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;02/06/2025;9.687;817;9.347;915;19.034;1.732;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;03/01/2025;8.632;742;8.159;728;16.791;1.470;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;03/02/2025;7.321;722;6.701;702;14.022;1.424;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;03/04/2025;10.076;943;9.585;971;19.661;1.914;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;03/05/2025;7.074;370;6.770;343;13.844;713;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;03/06/2025;9.954;948;9.470;967;19.424;1.915;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;04/01/2025;7.357;378;7.013;359;14.370;737;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;04/02/2025;7.532;726;7.038;700;14.570;1.426;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;04/04/2025;10.441;895;10.152;898;20.593;1.793;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;04/05/2025;6.261;113;5.862;113;12.123;226;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;04/06/2025;9.937;898;9.533;950;19.470;1.848;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;05/02/2025;7.720;676;6.898;628;14.618;1.304;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;05/04/2025;7.627;376;7.291;324;14.918;700;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;05/05/2025;9.787;872;9.335;923;19.122;1.795;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;05/06/2025;10.257;924;9.715;978;19.972;1.902;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;06/01/2025;2.496;50;2.384;52;4.880;102;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;06/02/2025;9.788;909;9.418;955;19.206;1.864;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;06/04/2025;6.276;128;5.634;118;11.910;246;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;06/05/2025;9.906;964;9.297;932;19.203;1.896;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;06/06/2025;10.098;777;9.865;811;19.963;1.588;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;07/01/2025;6.762;650;6.347;653;13.109;1.303;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;07/02/2025;8.473;789;8.316;712;16.789;1.501;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;07/03/2025;6.586;481;6.563;517;13.149;998;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;07/04/2025;9.911;952;9.348;914;19.259;1.866;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;07/05/2025;9.912;930;9.282;898;19.194;1.828;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;07/06/2025;7.311;401;6.724;364;14.035;765;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
930004;08/01/2025;9.204;903;8.703;897;17.907;1.800;Conv.;Espiras;1500;"38,1203313454;-0,941875827";0;A-7;"38,1313722925;-0,9509494479";1600;CV-868;"38,1195473747;-0,9413047743"
